,core_id,serial,fw_version,start,end,loc_id,lat,lon,desc,record_date,battery_level,rain_median,rain_avg,rain_max,rain_min,noise_median,noise_avg,noise_max,noise_min,luminosity,temperature,humidity,pm10,pm25,no2,co,pressure
310,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 04:44:45.109000+00:00,67.45,,30,184,-19,,51,61,31,4,3.6,76.15,0,0,1534,122,991.77
311,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 04:58:51.203000+00:00,67.3,,7,22,-8,,44,51,32,4,3.54,76.65,0,0,1537,122,991.38
312,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 05:12:56.597000+00:00,67.16,,9,33,-13,,42,53,31,4,3.51,77.2,0,0,1537,122,991.0
313,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 05:27:03.997000+00:00,67.16,,6,26,-5,,44,50,32,4,3.5,77.87,0,0,1543,122,990.54
314,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 05:41:12.158000+00:00,67.01,,11,67,-27,,48,60,42,4,3.5,78.61,0,0,1545,122,990.12
315,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 05:55:20.632000+00:00,66.87,,6,49,-42,,49,62,42,12,3.5,78.65,0,0,1545,122,989.72
316,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 06:09:26.750000+00:00,66.87,,5,46,-35,,43,54,31,14,3.43,79.11,0,0,1548,125,989.37
317,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 06:23:31.827000+00:00,66.72,,10,86,-72,,46,59,32,23,3.34,78.45,0,0,1543,123,989.05
318,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 06:37:39.948000+00:00,66.58,,-3,45,-36,,50,60,43,45,3.25,79.09,0,0,1542,123,988.65
319,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 06:51:51.355000+00:00,66.58,,16,85,-50,,50,56,45,47,3.08,80.19,0,0,1542,122,988.35
320,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 07:06:01.627000+00:00,66.43,,17,111,-28,,46,58,31,105,3.0,80.77,0,0,1540,122,988.09
321,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 07:20:11.237000+00:00,66.43,,6,22,-10,,45,55,32,290,3.22,80.98,0,0,1547,122,987.74
322,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 07:34:22.763000+00:00,66.72,,2,70,-47,,49,57,43,400,3.5,82.07,0,0,1565,124,987.42
323,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 07:48:30.820000+00:00,66.43,,5,45,-15,,44,50,31,122,3.69,82.51,0,0,1577,124,987.35
324,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 08:02:40.684000+00:00,66.29,,-2,120,-198,,53,65,45,288,4.13,82.56,0,0,1577,122,987.18
325,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 08:16:53.033000+00:00,66.58,,2,29,-32,,48,54,44,448,4.74,80.11,0,0,1587,123,987.44
326,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 08:31:02.531000+00:00,67.01,,10,34,-9,,49,55,43,572,5.15,78.16,0,0,1585,124,987.36
327,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 08:45:08.601000+00:00,67.16,,83,520,-42,,55,69,48,324,5.27,77.33,0,0,1585,123,987.36
328,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 08:59:16.175000+00:00,67.01,,151,1156,-629,,68,86,54,226,5.2,77.08,0,0,1581,124,987.79
329,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 09:13:24.390000+00:00,67.01,,59,508,-49,,57,68,51,366,4.9,78.64,0,0,1561,121,988.15
330,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 09:27:31.633000+00:00,67.01,,41,200,-19,,54,64,49,451,4.47,78.86,0,0,1526,121,988.41
331,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 09:41:39.523000+00:00,66.87,,30,268,-44,,57,71,50,220,4.46,78.01,0,0,1515,123,988.88
332,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 09:55:48.007000+00:00,66.58,,26,216,-66,,58,70,50,404,4.41,79.68,0,0,1510,122,988.97
333,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 10:09:57.551000+00:00,66.72,,52,523,-46,,53,59,47,224,4.57,80.35,0,0,1525,122,989.14
334,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 10:24:05.865000+00:00,66.58,,16,217,-165,,54,67,47,333,4.51,83.26,0,0,1532,123,989.38
335,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 10:38:14.813000+00:00,67.59,,23,372,-37,,57,73,50,1314,4.83,80.79,0,0,1521,123,989.39
336,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 10:52:20.575000+00:00,68.48,,111,823,-118,,58,74,49,1496,5.56,75.28,0,0,1515,122,989.35
337,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 11:06:16.717000+00:00,69.46,,80,504,-143,,62,82,53,2462,6.78,68.93,0,0,1525,123,989.6
338,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 11:20:08.694000+00:00,69.95,,29,379,-94,,57,73,50,1108,6.91,66.6,0,0,1542,123,989.69
339,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 11:33:56.608000+00:00,70.45,,73,516,-93,,59,71,49,1287,6.88,62.82,0,0,1558,123,989.76
340,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 11:47:40.484000+00:00,70.94,,27,197,-60,,55,70,47,1430,7.74,58.47,0,0,1554,124,990.08
341,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 12:01:21.333000+00:00,71.43,,158,834,-92,,59,78,49,1476,8.1,55.17,0,0,1533,125,990.1
342,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 12:14:58.252000+00:00,71.76,,40,356,-147,,60,75,50,1009,7.92,55.54,0,0,1529,125,990.2
343,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 12:28:32.950000+00:00,71.92,,70,516,-79,,57,76,49,859,7.68,55.95,0,0,1515,125,990.25
344,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 12:42:07.669000+00:00,71.76,,201,1274,-37,,61,72,48,564,7.29,56.9,0,0,1501,126,990.46
345,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 12:55:42.049000+00:00,71.43,,120,903,-135,,60,79,50,659,7.04,58.95,0,0,1495,127,990.52
346,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 13:09:18.368000+00:00,71.27,,71,585,-112,,61,78,50,494,6.84,60.93,0,0,1495,125,990.57
347,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 13:22:55.404000+00:00,71.43,,199,1237,-111,,64,83,51,816,6.84,57.04,0,0,1477,125,990.91
348,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 13:36:34.564000+00:00,71.1,,119,688,-59,,59,76,49,237,6.71,60.83,0,0,1487,125,990.89
349,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 13:50:14.793000+00:00,71.43,,49,683,-177,,58,81,49,730,6.53,60.96,0,0,1483,125,990.95
350,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 14:03:54.875000+00:00,71.59,,54,511,-50,,54,67,47,495,6.33,63.87,0,0,1487,125,991.07
351,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 14:17:32.533000+00:00,71.92,,95,642,-321,,65,81,51,499,6.65,58.85,0,0,1466,124,991.12
352,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 14:31:06.325000+00:00,71.76,,106,1058,-124,,61,78,52,386,6.67,57.97,0,0,1458,125,991.3
353,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 14:44:41.593000+00:00,71.92,,67,369,-25,,55,68,49,549,6.64,58.44,0,0,1456,127,991.28
354,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 14:58:15.756000+00:00,71.92,,93,527,-127,,55,72,46,552,6.58,57.83,0,0,1450,126,991.19
355,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 15:11:48.475000+00:00,72.09,,37,491,-82,,56,75,45,644,6.59,58.57,0,0,1451,126,991.19
356,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 15:25:22.254000+00:00,71.92,,28,248,-55,,56,67,48,493,6.6,57.22,0,0,1440,126,991.01
357,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 15:38:56.284000+00:00,71.76,,52,246,-130,,52,73,46,377,6.5,57.5,0,0,1437,126,991.1
358,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 15:52:28.800000+00:00,71.59,,130,699,-25,,55,65,49,233,6.35,56.53,0,0,1425,127,991.23
359,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 16:06:04.370000+00:00,71.1,,51,241,-41,,53,65,46,188,6.16,57.92,0,0,1421,128,991.31
360,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 16:19:42.930000+00:00,70.94,,109,560,-61,,59,74,50,279,6.05,57.53,0,0,1410,126,991.16
361,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 16:33:24.483000+00:00,70.45,,17,76,-16,,50,57,45,146,5.78,59.21,0,0,1417,127,991.29
362,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 16:47:08.726000+00:00,70.28,,54,571,-9,,50,59,44,76,5.44,59.64,0,0,1419,126,991.53
363,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 17:00:51.765000+00:00,69.95,,32,226,-57,,50,65,45,38,5.23,59.28,0,0,1407,127,991.6
364,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 17:14:39.954000+00:00,69.79,,50,340,-24,,51,76,46,12,5.12,59.82,0,0,1397,124,991.74
365,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 17:28:28.162000+00:00,69.46,,15,121,-21,,49,64,44,8,4.62,59.12,0,0,1375,126,991.67
366,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 17:42:18.371000+00:00,69.3,,15,85,-1,,47,57,42,4,4.53,61.86,0,0,1390,127,991.58
367,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 17:56:09.917000+00:00,69.13,,20,129,-33,,51,67,44,4,4.73,63.93,0,0,1417,125,991.88
368,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 18:10:01.081000+00:00,68.97,,-11,108,-119,,55,64,50,4,3.55,76.2,0,0,1445,127,991.88
369,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 18:23:54.849000+00:00,68.8,,-3,241,-281,,64,72,60,4,3.07,79.14,0,0,1441,125,992.22
370,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 18:37:49.655000+00:00,68.64,,2,19,-13,,47,55,44,4,2.91,78.99,0,0,1424,124,991.85
371,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 18:51:44.760000+00:00,68.48,,8,110,-73,,51,66,43,4,3.13,78.29,0,0,1441,124,991.77
372,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 19:05:41.534000+00:00,68.31,,9,27,-5,,46,50,43,4,3.41,75.94,0,0,1443,125,991.74
373,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 19:19:40.720000+00:00,68.31,,19,119,-75,,52,62,45,4,3.65,72.27,0,0,1424,124,991.71
374,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 19:33:39.121000+00:00,68.02,,9,225,-47,,53,66,45,4,3.8,71.25,0,0,1434,125,991.69
375,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 19:47:37.832000+00:00,68.02,,13,70,-21,,49,57,44,4,3.73,71.61,0,0,1446,126,991.39
376,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 20:01:38.151000+00:00,67.88,,8,166,-30,,49,65,43,4,3.75,71.88,0,0,1470,126,990.98
377,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 20:15:39.623000+00:00,67.73,,-1,25,-57,,49,58,43,4,3.79,72.09,0,0,1476,126,990.65
378,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 20:29:40.103000+00:00,67.59,,2,28,-21,,50,57,44,4,3.96,72.04,0,0,1476,125,990.42
379,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 20:43:44.433000+00:00,67.45,,91,680,-17,,50,64,43,4,4.11,70.99,0,0,1482,125,990.22
380,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 20:57:47.559000+00:00,67.45,,64,422,-45,,55,69,44,4,3.78,74.43,0,0,1478,125,990.08
381,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 21:11:50.105000+00:00,67.3,,-3,18,-96,,47,61,42,4,3.41,78.7,0,0,1485,125,989.76
382,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 21:25:53.953000+00:00,67.16,,10,72,-26,,49,60,44,4,3.21,79.1,0,0,1473,125,989.69
383,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 21:39:59.775000+00:00,67.01,,-11,110,-96,,52,61,46,4,3.05,79.96,0,0,1475,126,989.28
384,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 21:54:06.027000+00:00,66.87,,4,99,-35,,50,55,44,4,3.14,83.27,0,0,1474,126,989.13
385,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 22:08:11.955000+00:00,66.87,,3,19,-17,,46,54,42,4,3.38,83.63,0,0,1484,126,989.01
386,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 22:22:19.962000+00:00,66.72,,-33,14,-160,,54,66,47,4,3.57,83.6,0,0,1502,126,988.91
387,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 22:36:29.403000+00:00,66.58,,21,120,-9,,46,51,43,4,3.83,84.24,0,0,1510,125,989.23
388,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 22:50:37.328000+00:00,66.43,,7,211,-42,,53,74,47,4,4.17,84.23,0,0,1500,125,989.5
389,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 23:04:48.765000+00:00,66.29,,4,49,-51,,47,59,32,4,4.07,82.5,0,0,1497,127,989.93
390,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 23:18:58.363000+00:00,66.29,,5,21,-61,,48,57,44,4,4.12,82.25,0,0,1500,127,990.41
391,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 23:33:10.133000+00:00,66.14,,5,24,-30,,47,55,42,4,4.18,82.03,0,0,1495,125,990.89
392,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-09 23:47:20.833000+00:00,66.0,,47,308,-34,,55,73,44,4,4.28,80.22,0,0,1482,124,991.46
393,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 00:01:32.924000+00:00,65.86,,72,459,-26,,55,65,46,4,3.83,79.25,0,0,1438,124,992.0
394,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 00:15:46.138000+00:00,65.71,,27,120,-36,,53,65,45,4,3.34,79.12,0,0,1426,125,992.94
395,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 00:30:02.362000+00:00,65.71,,25,145,-80,,55,70,47,4,3.02,79.36,0,0,1418,123,993.57
396,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 00:44:17.810000+00:00,65.57,,52,551,-47,,56,67,48,4,2.85,78.16,0,0,1405,123,993.9
397,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 00:58:34.038000+00:00,65.42,,18,86,-46,,48,60,31,4,2.72,77.96,0,0,1417,124,994.52
398,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 01:12:49.764000+00:00,65.28,,11,140,-66,,49,65,42,4,2.61,76.67,0,0,1425,123,995.01
399,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 01:27:09.626000+00:00,65.13,,0,50,-50,,49,57,44,4,2.55,76.25,0,0,1428,124,995.37
400,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 01:41:28.520000+00:00,64.99,,6,25,-10,,45,56,31,4,2.5,75.44,0,0,1430,124,995.73
401,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 01:55:48.522000+00:00,64.84,,11,30,-3,,44,51,31,4,2.44,76.12,0,0,1428,124,996.04
402,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 02:10:08.152000+00:00,64.84,,4,21,-38,,47,56,32,4,2.36,77.0,0,0,1420,125,996.16
403,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 02:24:30.505000+00:00,64.7,,1,36,-57,,49,59,42,4,2.31,77.27,0,0,1415,124,996.32
404,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 02:38:52.996000+00:00,64.55,,-14,14,-81,,50,60,43,4,2.12,78.84,0,0,1416,125,996.5
405,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 02:53:16.128000+00:00,64.41,,7,32,-11,,46,56,32,4,1.98,79.35,0,0,1399,124,996.54
406,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 03:07:40.058000+00:00,64.27,,0,26,-68,,47,60,42,4,1.9,78.19,0,0,1395,125,996.24
407,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 03:22:06.392000+00:00,64.12,,1,17,-37,,44,56,31,4,1.72,78.74,0,0,1392,124,996.26
408,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 03:36:30.372000+00:00,63.98,,-2,26,-38,,49,57,43,4,1.6,79.21,0,0,1380,124,996.29
409,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 03:50:56.732000+00:00,63.83,,2,20,-47,,48,57,44,4,1.55,79.25,0,0,1378,124,996.51
410,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 04:05:24.611000+00:00,63.69,,9,20,-2,,44,49,31,4,1.51,79.1,0,0,1371,124,996.57
411,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 04:19:52.534000+00:00,63.54,,9,27,-3,,45,48,31,4,1.43,79.43,0,0,1374,124,996.61
412,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 04:34:23.957000+00:00,63.4,,9,26,-2,,45,48,42,4,1.36,77.31,0,0,1362,124,996.62
413,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 04:48:55.960000+00:00,63.25,,9,21,-2,,44,47,31,4,1.59,74.35,0,0,1344,124,996.64
414,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 05:03:28.444000+00:00,63.11,,6,23,-16,,46,52,32,4,1.67,72.83,0,0,1335,124,996.74
415,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 05:18:01.008000+00:00,62.96,,13,98,-10,,45,56,30,4,1.72,69.36,0,0,1319,125,996.8
416,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 05:32:36.040000+00:00,62.82,,-35,25,-250,,50,66,31,5,1.8,69.99,0,0,1311,126,996.72
417,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 05:47:11.402000+00:00,62.68,,8,54,-18,,42,59,29,22,1.89,65.38,0,0,1282,125,996.67
418,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 06:02:23.090000+00:00,62.53,,4,15,-7,,39,50,29,53,1.86,67.38,0,0,1287,126,996.81
419,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 06:17:04.122000+00:00,62.24,,-2,21,-51,,45,56,29,121,1.73,68.3,0,0,1302,126,996.96
420,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 06:31:41.341000+00:00,62.24,,2,22,-18,,37,50,27,201,1.8,67.25,0,0,1283,126,997.0
421,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 06:46:19.971000+00:00,61.95,,14,43,-27,,38,51,28,267,1.89,68.84,0,0,1301,126,996.88
422,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 07:00:59.489000+00:00,61.95,,5,29,-4,,33,50,27,343,2.03,67.98,0,0,1303,127,997.03
423,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 07:15:41.468000+00:00,62.1,,43,145,-32,,52,64,42,421,2.29,66.86,0,0,1310,127,997.13
424,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 07:30:22.851000+00:00,62.53,,7,29,-20,,45,54,31,512,2.55,65.91,0,0,1309,128,997.08
425,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 07:45:00.571000+00:00,62.82,,10,54,-16,,50,55,46,589,2.8,64.94,0,0,1313,131,997.04
426,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 07:59:36.042000+00:00,63.25,,3,26,-33,,46,54,31,1031,3.03,63.9,0,0,1308,129,997.13
427,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 08:14:06.633000+00:00,63.69,,30,105,5,,48,56,42,834,3.38,61.35,0,0,1304,128,997.15
428,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 08:28:35.933000+00:00,64.55,,-7,9,-50,,47,57,43,1197,3.83,61.13,0,0,1317,131,997.17
429,3b005c000751373239383834,E27TAB813TMDLFX ,7,2019-03-01,,13,57.048,9.9298,CREATE,2019-03-10 08:42:59.287000+00:00,65.28,,85,583,-20,,51,63,44,1504,4.11,55.53,0,0,1295,128,997.17
